,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Day,Calendering Year
5986,Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Athletic Footwear,53.0,90,4770.0,2385.0,0.5,Online,2021,4,23,First Half
5987,Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Street Footwear,50.0,102,5100.0,2550.0,0.5,Online,2021,4,23,First Half
5988,Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Athletic Footwear,46.0,75,3450.0,1725.0,0.5,Online,2021,4,23,First Half
5989,Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Apparel,50.0,39,1950.0,819.0,0.42,Online,2021,4,23,First Half
5990,Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Apparel,67.0,94,6298.0,2267.2799999999997,0.36,Online,2021,4,23,First Half
5991,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Street Footwear,47.0,147,6909.0,3247.23,0.47,Online,2021,5,24,First Half
5992,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Athletic Footwear,53.0,113,5989.0,3234.0600000000004,0.54,Online,2021,5,24,First Half
5993,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Street Footwear,50.0,120,6000.0,2820.0,0.47,Online,2021,5,24,First Half
5994,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Athletic Footwear,49.0,90,4410.0,2205.0,0.5,Online,2021,5,24,First Half
5995,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Apparel,51.0,58,2958.0,1212.78,0.41,Online,2021,5,24,First Half
5996,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Apparel,64.0,98,6272.0,2257.92,0.36,Online,2021,5,24,First Half
5997,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Street Footwear,48.0,156,7488.0,3669.12,0.49,Online,2021,6,23,First Half
5998,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Athletic Footwear,51.0,138,7038.0,3659.76,0.52,Online,2021,6,23,First Half
5999,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Street Footwear,51.0,138,7038.0,3167.1,0.44999999999999996,Online,2021,6,23,First Half
6000,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Athletic Footwear,46.0,95,4370.0,2185.0,0.5,Online,2021,6,23,First Half
6001,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Apparel,51.0,68,3468.0,1456.56,0.42,Online,2021,6,23,First Half
6002,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Apparel,69.0,131,9039.0,3525.21,0.39,Online,2021,6,23,First Half
6003,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Street Footwear,49.0,196,9604.0,4705.96,0.49,Online,2021,7,22,Second Half
6004,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Athletic Footwear,50.0,142,7100.0,3621.0,0.51,Online,2021,7,22,Second Half
6005,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Street Footwear,51.0,133,6783.0,3188.0099999999998,0.47,Online,2021,7,22,Second Half
6006,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Athletic Footwear,48.0,101,4848.0,2181.6,0.44999999999999996,Online,2021,7,22,Second Half
6007,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Apparel,52.0,128,6656.0,2862.08,0.43,Online,2021,7,22,Second Half
6008,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Apparel,67.0,123,8241.0,3131.58,0.38,Online,2021,7,22,Second Half
6009,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Street Footwear,50.0,163,8150.0,4075.0,0.5,Online,2021,8,23,Second Half
6010,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Athletic Footwear,57.0,161,9177.0,4588.5,0.5,Online,2021,8,23,Second Half
6011,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Street Footwear,54.0,113,6102.0,2989.98,0.49,Online,2021,8,23,Second Half
6012,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Athletic Footwear,52.0,112,5824.0,2853.7599999999998,0.49,Online,2021,8,23,Second Half
6013,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Apparel,59.0,116,6844.0,2806.04,0.41,Online,2021,8,23,Second Half
6014,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Apparel,65.0,94,6110.0,2444.0,0.4,Online,2021,8,23,Second Half
6015,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Street Footwear,41.0,167,6847.0,3355.0299999999997,0.49,Online,2021,9,24,Second Half
6016,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Athletic Footwear,45.0,161,7245.0,3839.8500000000004,0.53,Online,2021,9,24,Second Half
6017,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Street Footwear,43.0,128,5504.0,2476.7999999999997,0.44999999999999996,Online,2021,9,24,Second Half
6018,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Athletic Footwear,41.0,113,4633.0,2177.5099999999998,0.47,Online,2021,9,24,Second Half
6019,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Apparel,54.0,105,5670.0,2494.8,0.44,Online,2021,9,24,Second Half
6020,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Apparel,56.0,119,6664.0,2465.68,0.37,Online,2021,9,24,Second Half
6021,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Street Footwear,41.0,135,5535.0,2656.7999999999997,0.48,Online,2021,10,23,Second Half
6022,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Athletic Footwear,47.0,145,6815.0,3611.9500000000003,0.53,Online,2021,10,23,Second Half
6023,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Street Footwear,44.0,91,4004.0,1921.9199999999998,0.48,Online,2021,10,23,Second Half
6024,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Athletic Footwear,43.0,90,3870.0,1896.3,0.49,Online,2021,10,23,Second Half
6025,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Apparel,53.0,69,3657.0,1462.8000000000002,0.4,Online,2021,10,23,Second Half
6026,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Apparel,56.0,85,4760.0,1808.8,0.38,Online,2021,10,23,Second Half
6027,Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Men's Street Footwear,42.0,135,5670.0,2664.8999999999996,0.47,Online,2021,11,23,Second Half
6028,Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Men's Athletic Footwear,46.0,147,6762.0,3516.2400000000002,0.52,Online,2021,11,23,Second Half
6029,Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Street Footwear,44.0,105,4620.0,2125.2,0.45999999999999996,Online,2021,11,23,Second Half
6030,Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Athletic Footwear,42.0,98,4116.0,1934.52,0.47,Online,2021,11,23,Second Half
6031,Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Men's Apparel,53.0,87,4611.0,1890.51,0.41,Online,2021,11,23,Second Half
6032,Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Apparel,55.0,111,6105.0,2258.85,0.37,Online,2021,11,23,Second Half
6033,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Street Footwear,44.0,181,7964.0,3663.4399999999996,0.45999999999999996,Online,2021,12,22,Second Half
6034,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Athletic Footwear,49.0,175,8575.0,4630.5,0.54,Online,2021,12,22,Second Half
6035,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Street Footwear,43.0,123,5289.0,2538.72,0.48,Online,2021,12,22,Second Half
6036,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,44.0,115,5060.0,2277.0,0.44999999999999996,Online,2021,12,22,Second Half
6037,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Men's Apparel,52.0,88,4576.0,1967.68,0.43,Online,2021,12,22,Second Half
6038,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Apparel,58.0,135,7830.0,2897.1,0.37,Online,2021,12,22,Second Half
6039,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Street Footwear,33.0,133,4389.0,2150.61,0.49,Online,2021,1,26,First Half
6040,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Athletic Footwear,42.0,138,5796.0,3071.88,0.53,Online,2021,1,26,First Half
6041,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Street Footwear,42.0,138,5796.0,2666.16,0.45999999999999996,Online,2021,1,26,First Half
6042,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Athletic Footwear,43.0,85,3655.0,1790.95,0.49,Online,2021,1,26,First Half
6043,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Apparel,45.0,80,3600.0,1476.0,0.41,Online,2021,1,26,First Half
6044,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Apparel,42.0,128,5376.0,1935.36,0.36,Online,2021,1,26,First Half
6045,Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Men's Street Footwear,33.0,147,4851.0,2376.99,0.49,Online,2021,2,26,First Half
6046,Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Men's Athletic Footwear,44.0,106,4664.0,2565.2000000000003,0.55,Online,2021,2,26,First Half
6047,Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Women's Street Footwear,41.0,111,4551.0,2093.46,0.45999999999999996,Online,2021,2,26,First Half
6048,Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,43.0,74,3182.0,1559.18,0.49,Online,2021,2,26,First Half
6049,Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Men's Apparel,45.0,54,2430.0,1069.2,0.44,Online,2021,2,26,First Half
6050,Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Apparel,41.0,104,4264.0,1620.32,0.38,Online,2021,2,26,First Half
6051,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Street Footwear,44.0,165,7260.0,3630.0,0.5,Online,2021,3,25,First Half
6052,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,51.0,112,5712.0,3027.36,0.53,Online,2021,3,25,First Half
6053,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Street Footwear,52.0,112,5824.0,2853.7599999999998,0.49,Online,2021,3,25,First Half
6054,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,50.0,83,4150.0,1908.9999999999998,0.45999999999999996,Online,2021,3,25,First Half
6055,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Apparel,55.0,53,2915.0,1253.45,0.43,Online,2021,3,25,First Half
6056,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Apparel,50.0,98,4900.0,1862.0,0.38,Online,2021,3,25,First Half
6057,Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Street Footwear,51.0,154,7854.0,3534.2999999999997,0.44999999999999996,Online,2021,4,26,First Half
6058,Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,59.0,98,5782.0,2891.0,0.5,Online,2021,4,26,First Half
6059,Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Street Footwear,55.0,116,6380.0,3190.0,0.5,Online,2021,4,26,First Half
6060,Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,54.0,87,4698.0,2161.08,0.45999999999999996,Online,2021,4,26,First Half
6061,Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Apparel,56.0,58,3248.0,1331.6799999999998,0.41,Online,2021,4,26,First Half
6062,Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Apparel,69.0,101,6969.0,2648.2200000000003,0.38,Online,2021,4,26,First Half
6063,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Street Footwear,51.0,150,7650.0,3442.4999999999995,0.44999999999999996,Online,2021,5,27,First Half
6064,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,58.0,111,6438.0,3283.38,0.51,Online,2021,5,27,First Half
6065,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Street Footwear,56.0,126,7056.0,3316.3199999999997,0.47,Online,2021,5,27,First Half
6066,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,51.0,91,4641.0,2134.8599999999997,0.45999999999999996,Online,2021,5,27,First Half
6067,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Apparel,56.0,65,3640.0,1528.8,0.42,Online,2021,5,27,First Half
6068,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Apparel,69.0,115,7935.0,3094.65,0.39,Online,2021,5,27,First Half
6069,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,52.0,203,10556.0,5066.88,0.48,Online,2021,6,26,First Half
6070,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,54.0,154,8316.0,4324.32,0.52,Online,2021,6,26,First Half
6071,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Street Footwear,54.0,149,8046.0,4023.0,0.5,Online,2021,6,26,First Half
6072,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,54.0,106,5724.0,2575.7999999999997,0.44999999999999996,Online,2021,6,26,First Half
6073,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Apparel,56.0,87,4872.0,2094.96,0.43,Online,2021,6,26,First Half
6074,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Apparel,74.0,162,11988.0,4315.68,0.36,Online,2021,6,26,First Half
6075,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Street Footwear,54.0,203,10962.0,5152.139999999999,0.47,Online,2021,7,25,Second Half
6076,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,56.0,180,10080.0,5443.200000000001,0.54,Online,2021,7,25,Second Half
6077,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Street Footwear,58.0,160,9280.0,4454.4,0.48,Online,2021,7,25,Second Half
6078,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,54.0,135,7290.0,3280.4999999999995,0.44999999999999996,Online,2021,7,25,Second Half
6079,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Apparel,57.0,145,8265.0,3553.95,0.43,Online,2021,7,25,Second Half
6080,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Apparel,69.0,140,9660.0,3670.8,0.38,Online,2021,7,25,Second Half
6081,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,56.0,175,9800.0,4900.0,0.5,Online,2021,8,26,Second Half
6082,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,60.0,176,10560.0,5491.2,0.52,Online,2021,8,26,Second Half
6083,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Street Footwear,58.0,142,8236.0,3788.5599999999995,0.45999999999999996,Online,2021,8,26,Second Half
6084,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.0,143,7865.0,3696.5499999999997,0.47,Online,2021,8,26,Second Half
6085,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Apparel,67.0,124,8308.0,3323.2000000000003,0.4,Online,2021,8,26,Second Half
6086,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Apparel,70.0,126,8820.0,3351.6,0.38,Online,2021,8,26,Second Half
6087,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Street Footwear,49.0,163,7987.0,3594.1499999999996,0.44999999999999996,Online,2021,9,27,Second Half
6088,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,51.0,156,7956.0,4057.56,0.51,Online,2021,9,27,Second Half
6089,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Street Footwear,46.0,143,6578.0,3091.66,0.47,Online,2021,9,27,Second Half
6090,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,49.0,123,6027.0,2832.69,0.47,Online,2021,9,27,Second Half
6091,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Apparel,54.0,111,5994.0,2397.6,0.4,Online,2021,9,27,Second Half
6092,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,59.0,133,7847.0,2824.92,0.36,Online,2021,9,27,Second Half
6093,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Street Footwear,48.0,165,7920.0,3960.0,0.5,Online,2021,10,26,Second Half
6094,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,50.0,149,7450.0,3948.5,0.53,Online,2021,10,26,Second Half
6095,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Street Footwear,48.0,105,5040.0,2368.7999999999997,0.47,Online,2021,10,26,Second Half
6096,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,46.0,95,4370.0,2141.3,0.49,Online,2021,10,26,Second Half
6097,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Apparel,56.0,91,5096.0,2242.2400000000002,0.44,Online,2021,10,26,Second Half
6098,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Apparel,68.0,105,7140.0,2641.8,0.37,Online,2021,10,26,Second Half
6099,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Street Footwear,58.0,160,9280.0,4547.2,0.49,Online,2021,11,26,Second Half
6100,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,59.0,150,8850.0,4779.0,0.54,Online,2021,11,26,Second Half
6101,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Street Footwear,54.0,117,6318.0,3032.64,0.48,Online,2021,11,26,Second Half
6102,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.0,115,6325.0,2972.75,0.47,Online,2021,11,26,Second Half
6103,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Apparel,65.0,113,7345.0,3231.8,0.44,Online,2021,11,26,Second Half
6104,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Apparel,72.0,140,10080.0,3931.2000000000003,0.39,Online,2021,11,26,Second Half
6105,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,55.0,210,11550.0,5313.0,0.45999999999999996,Online,2021,12,25,Second Half
6106,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,61.0,182,11102.0,5551.0,0.5,Online,2021,12,25,Second Half
6107,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,59.0,130,7670.0,3758.2999999999997,0.49,Online,2021,12,25,Second Half
6108,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.0,145,7975.0,3668.4999999999995,0.45999999999999996,Online,2021,12,25,Second Half
6109,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,64.0,119,7616.0,3427.2,0.44999999999999996,Online,2021,12,25,Second Half
6110,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,72.0,131,9432.0,3301.2,0.35,Online,2021,12,25,Second Half
6111,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,29.0,131,3799.0,1937.49,0.51,Online,2021,1,13,First Half
6112,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,39.0,135,5265.0,2685.15,0.51,Online,2021,1,13,First Half
6113,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Street Footwear,38.0,126,4788.0,2154.6,0.44999999999999996,Online,2021,1,13,First Half
6114,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Athletic Footwear,39.0,75,2925.0,1462.5,0.5,Online,2021,1,13,First Half
6115,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Apparel,41.0,63,2583.0,1162.35,0.44999999999999996,Online,2021,1,13,First Half
6116,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Apparel,36.0,117,4212.0,1642.68,0.39,Online,2021,1,13,First Half
6117,Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Street Footwear,29.0,145,4205.0,2228.65,0.53,Online,2021,2,13,First Half
6118,Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,37.0,112,4144.0,2279.2000000000003,0.55,Online,2021,2,13,First Half
6119,Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Women's Street Footwear,37.0,104,3848.0,1924.0,0.5,Online,2021,2,13,First Half
6120,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,36.0,63,2268.0,1179.3600000000001,0.52,Online,2021,2,13,First Half
6121,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,41.0,51,2091.0,1003.68,0.48,Online,2021,2,13,First Half
6122,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Apparel,37.0,98,3626.0,1305.36,0.36,Online,2021,2,13,First Half
6123,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Street Footwear,37.0,137,5069.0,2534.5,0.5,Online,2021,3,12,First Half
6124,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,46.0,101,4646.0,2462.38,0.53,Online,2021,3,12,First Half
6125,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Street Footwear,49.0,113,5537.0,2713.13,0.49,Online,2021,3,12,First Half
6126,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,47.0,73,3431.0,1784.1200000000001,0.52,Online,2021,3,12,First Half
